CK	D	LN	LP	
X22	122.7327254	26.29621613	42.95536868	69.38308454
X23	102.0290228	17.97494095	66.36693222	73.57745928
X24	34.32836839	25.16016056	58.54791369	76.66400167
X25	95.0305385	21.78010696	40.61791568	51.65585052
X26	100.6373923	32.4251902	38.67913656	69.29471831
X27	141.5064476	26.10176743	64.52895408	99.92159808
X28	98.37400162	30.70714609	49.17419692	91.1527782
X29	108.6619022	24.93020602	48.4857572	74.27068354
X3	78.8448039	38.02995619	44.0950351	36.64001842
X30	61.98618394	22.57841406	78.96421462	74.61178041
X31	86.02429338	32.0024098	83.17082307	68.72206463
X32	117.1940284	20.45139177	50.89215421	50.27363032
X33	126.3434838	24.25220424	45.54658019	55.3276471
X34	81.53097664	18.71471865	49.91029255	47.90302697
X35	55.76246421	21.28493053	45.90580681	62.9719662
X36	64.37051979	19.88611586	46.67128392	56.3996853
X37	70.29992399	25.28021598	60.08177883	68.07705844
X38	71.50081312	22.10243433	59.11257272	63.03655143
X39	74.72389303	28.51482749	56.55075808	74.30231194
X4	196.9868988	39.95197576	71.23132822	72.11349352
X40	66.9153836	11.6313724	50.81001722	50.69510995
X41	47.85410918	13.0051602	45.53796601	68.10685045
X42	77.64521836	12.51779498	63.87436809	86.98318964
X43	71.60056511	12.97802344	52.0726701	66.22411067
X44	76.68992723	12.26293567	54.53891818	102.9827989
X45	227.8077376	10.88912586	68.45693018	97.67608549
X46	164.574963	12.38984483	74.26958075	92.93362184
X47	198.6436365	11.12929198	52.30932849	83.41380128
X48	172.6060223	9.444079274	58.28353899	87.16123253
X49	243.7100918	10.73769451	71.6562633	98.21843735
X5	153.868489	36.99207699	47.44103952	69.32392045
X50	145.6688604	9.88675378	71.96842321	95.09200572
X51	191.4641433	17.2985799	67.76243869	67.17957082
X52	168.9543971	11.42095113	69.24459206	80.59205912
X53	234.990783	10.01453372	84.86046256	94.76434644
X54	188.4851599	14.83917036	80.77261343	96.14719333
X55	159.6294666	9.847938758	67.6061343	74.533678
X56	199.4903049	12.28815703	73.89644803	84.98626723
X57	164.2504609	28.12414442	40.87791704	83.81582145
X58	221.2105688	30.92536078	67.93072373	91.27459476
X59	216.9011132	19.82769229	59.03711857	107.5865093
X6	95.59771194	31.90836105	65.25553024	56.31773915
X60	211.0605174	31.22345122	63.11365159	60.78822962
X61	152.1949797	19.63952846	79.35861986	76.9845259
X62	185.6603195	46.58814345	87.22190461	91.98944325
X63	180.7625878	31.4982554	52.00807588	91.40149003
X64	73.65540892	30.4819869	56.30953777	114.2862175
X65	180.7672012	32.69189965	73.41400465	74.25310827
X66	258.3088469	31.99952933	53.73749815	78.2562438
X67	243.7180198	34.00131404	97.71189096	107.4471429
X68	163.8471998	21.72561312	69.39426901	57.97865673
X69	161.5706744	27.19686962	62.34558273	77.3218893
X7	94.16568355	37.07309598	66.85084633	44.55043381
X70	177.9975418	21.95665908	54.31535047	74.61010746
X71	199.8762703	33.15873619	66.75354912	76.19218696
X72	211.185147	28.33711306	45.38915103	34.15025626
X73	187.4172028	29.99283233	83.65578825	46.34413134
X74	194.3906845	30.19969052	61.64521169	57.91576132
X75	141.8865208	27.76617343	47.48916069	51.76561478
X76	208.7251779	31.98442939	73.15517923	72.39452508
X77	219.2706251	27.13732406	71.04734633	54.70435613
X78	147.1554623	37.46852283	57.19481802	56.60243229
X79	154.0584743	29.75306789	53.91379408	48.21108603
X8	91.93344528	41.89014817	44.08512758	53.93075684
X80	160.6184542	32.97906248	53.40998681	60.56914599
X81	199.279576	28.47748332	68.85322653	62.64213997
X82	211.8827599	25.72837673	66.4061352	63.61608518
X83	92.63532139	31.82108326	71.93032874	54.70190535
X84	120.0731972	23.88686881	76.97872066	83.61456747
X85	114.6251482	33.72386748	84.25563346	65.52885341
X86	123.3433654	23.48050804	55.34850871	56.61161996
X87	135.1076993	35.76644615	83.4294678	53.2339648
X88	87.41689362	23.07437643	49.80593745	52.209205
X89	130.6553267	19.1630704	91.75643654	46.73886239
X9	100.7285136	36.96278876	41.6478288	61.39356215
X90	91.95586887	25.24715463	59.04110835	65.06745123
X91	83.81047131	35.24310826	48.99565209	49.69347178
X92	123.8025935	21.63492164	81.68376984	66.17497027
X93	92.69762351	30.38393445	70.1533006	62.44479316
X94	121.4815567	24.25067688	70.62633159	84.12836765
X95	137.3939053	29.38736482	85.62299507	56.71914663
X96	103.0025014	21.47806579	55.9784843	72.38683336
X97	115.5258005	28.45053896	48.77738131	59.29997543
X98	85.86776754	36.63602076	49.52698977	46.71466801
X99	95.19844385	37.62474175	50.43675564	51.77016106
