CK	D	LN	LP	
fASV98	4.76E-07	4.49E-07	1.52E-07	1.46E-07
fASV191	0.251162227	4.92E-07	7.89E-07	0.058789259
fASV214	4.65E-07	0.033904333	4.82E-07	0.135637879
fASV203	1.99E-07	1.90E-07	2.02E-07	1.21E-07
fASV175	1.93E-07	9.37E-07	1.82E-07	1.90E-07
fASV267	2.01E-07	1.02E-06	6.83E-07	NA
fASV318	8.61E-07	1.96E-07	6.40E-07	6.77E-07
fASV270	1.98E-07	8.69E-07	0.000332154	7.71E-08
fASV61	1.57E-07	0.285683139	0.09681585	9.84E-07
fASV322	1.25E-06	0.000334857	1.96E-07	3.58E-07
fASV40	8.14E-07	0.048675269	1.58E-07	1.42E-07
fASV30	1.77E-06	9.50E-07	0.005176109	1.62E-07
fASV27	0.380124401	0.38044518	7.66E-07	0.229070605
fASV103	0.060756196	0.328727635	0.026210516	1.49E-07
fASV155	1.57E-06	0.461912634	0.056816494	6.44E-07
fASV59	5.85E-07	0.014152068	1.31E-06	9.06E-07
fASV16	0.058990213	0.645011094	6.62E-07	0.123135595
fASV82	6.83E-07	1.71E-07	0.009964637	0.004515563
fASV380	NA	0.000336124	0.000331174	NA
fASV104	7.22E-07	6.13E-07	5.46E-07	6.30E-07
fASV523	NA	NA	NA	NA
fASV131	1.24E-06	0.053757567	7.83E-07	6.19E-07
fASV32	1.74E-07	0.117041308	1.54E-07	1.57E-07
fASV28	4.00E-07	0.017096879	0.259999058	2.75E-07
fASV192	1.46E-07	0.291094652	8.47E-07	0.004514261
fASV268	7.38E-07	1.64E-07	1.29E-06	0.625722961
fASV206	1.96E-07	1.06E-06	1.79E-07	1.91E-07
fASV349	0.000332922	NA	0.000336119	NA
fASV359	0.042232393	1.14E-06	8.28E-07	1.18E-06
fASV360	1.89E-07	9.00E-07	7.60E-07	9.08E-07
fASV252	1.48E-07	2.00E-07	0.000333852	0.000336124
fASV33	0.102756318	0.193041745	0.046565136	0.078995976
fASV139	1.01E-06	0.218213773	5.55E-07	0.082673753
fASV223	0.339342264	0.188343204	1.66E-07	1.04E-06
fASV189	1.40E-07	0.191160904	0.045859064	1.29E-07
fASV132	1.24E-07	1.18E-06	7.88E-07	0.023058594
fASV4	2.09E-07	0.39180985	0.127180685	1.30E-07
fASV47	0.37846557	7.69E-07	0.006665632	1.31E-06
fASV213	1.60E-07	4.93E-07	0.106891246	8.56E-07
fASV56	0.071522519	0.056824587	0.053913448	0.123176187
fASV194	0.057139779	9.76E-07	0.023699036	2.87E-07
fASV157	0.035276199	0.020148638	9.88E-07	3.88E-07
fASV96	0.108463336	1.03E-06	0.008359637	0.025124413
fASV202	1.39E-07	7.82E-07	0.345106808	0.302181805
fASV79	2.59E-07	0.008362464	0.002422885	1.38E-07
fASV18	0.39497227	0.005084316	6.49E-07	1.57E-07
fASV83	1.61E-07	0.105676098	9.90E-07	1.03E-06
fASV231	7.32E-07	0.054992258	6.28E-07	4.43E-07
fASV72	1.38E-07	0.5070179	0.28139278	2.04E-07
fASV55	0.006693344	1.14E-06	0.030454846	1.92E-07
fASV46	3.79E-07	0.199844562	0.024034391	1.58E-07
fASV173	0.199584734	NA	2.05E-07	NA
fASV69	1.56E-07	9.63E-07	7.54E-07	1.59E-07
fASV305	1.79E-07	2.01E-07	0.000331031	1.83E-07
fASV133	1.52E-06	0.157535161	9.47E-07	0.033134719
