CK	D	LN	LP	
X72	88.56071889	72.56666667	82.0644035	100.4333333
X73	154.3184329	62.83333333	114.8620091	105.3666667
X74	127.5940522	70.96666667	108.3977368	101.8333333
X75	130.2442485	64.4	108.3335271	92.6
X76	143.2940522	67.33333333	133.4644035	126.4666667
X77	120.1349498	62.9	141.3392975	73.16666667
X78	122.7682832	82.76666667	130.6392975	112.6666667
X79	97.41843291	66.86666667	76.02867575	77.06666667
X8	95.46828315	64.43333333	70.3726308	98.06666667
X80	125.4016165	71.33333333	113.2392975	118.3
X81	127.3184329	77.6	107.3286757	126.2333333
X82	115.9940522	62.03333333	105.9310702	117.4
X83	102.7184329	68.73333333	112.8620091	105.8
X84	116.3940522	75.9	112.2310702	113.0333333
X85	115.2775818	71.06666667	118.2668605	93.93333333
X86	126.4016165	56.83333333	97.70596414	125.8333333
X87	99.52738556	77.43333333	121.3728556	88.43333333
X88	95.72738556	70.5	93.83107017	94.06666667
X89	102.5682832	74.7	98.50596414	121.9
X9	54.17758183	90.5	104.5001938	90.43333333
X90	94.99405222	74.5	111.0310702	113.7333333
X91	90.15176625	72.13333333	104.5286757	66.66666667
X92	113.9184329	69.9	125.6953424	113.7333333
X93	107.7607189	48.5	101.9977368	98.2
X94	135.0349498	75.93333333	105.5392975	95.63333333
X95	123.9109152	59.53333333	113.9335271	109.6
X96	98.13494982	31.7	59.70596414	142.5333333
X97	102.3109152	75	87.90019381	118.1333333
X98	89.98509958	63	101.4953424	107.7666667
X99	98.23494982	51.26666667	116.3059641	89.76666667
