CK	D	LN	LP	
X42	1140.304927	955.1944917	1052.076885	1593.91777
X43	971.7841532	954.4757033	898.7859083	1229.246493
X44	1131.299596	966.3222821	919.0826662	1587.077554
X45	1319.177645	759.3919349	1097.534607	1525.949022
X46	1439.006745	791.5336325	1174.390516	1414.735561
X47	1102.756593	992.1835825	1049.248282	1327.806173
X48	1363.088409	816.4523931	996.3853586	1541.388375
X49	1716.30477	1106.724143	1253.305791	1799.304932
X5	1137.055769	844.2944191	867.8480114	1363.349677
X50	1225.914242	799.8841006	1081.133821	1426.440364
X51	1205.198546	944.7891579	1133.03069	1397.379047
X52	1368.210515	936.86632	1167.234585	1582.454542
X53	1521.181156	1015.650773	1359.001134	1568.19215
X54	1560.023641	944.1120301	1221.984764	1650.464
X55	988.9943581	720.7158816	1492.27523	1009.252936
X56	1633.085317	1310.920557	1516.257494	1650.097178
X57	1170.758954	1148.571186	837.1354574	1333.016332
X58	1510.371866	942.0527723	1325.238882	1550.981615
X59	1273.021626	866.0061662	1142.654156	1952.275174
X6	1017.729031	897.7696612	916.7120555	1208.267684
X60	1277.083775	973.9351151	1243.87557	873.8623366
X61	1228.880446	811.5758766	1140.964521	1383.304653
X62	1565.648342	820.0462189	1246.759717	1412.579125
X63	1123.323622	844.526479	983.796107	1605.483986
X64	930.7988256	1035.634281	1234.627213	2125.682819
X65	1208.471474	845.8571204	1135.348126	1421.251263
X66	1210.922791	842.3244973	730.6706819	1113.406657
X67	1526.43795	1094.833518	1301.71925	1709.409198
X68	943.3492154	714.3707337	850.9361064	763.0128087
X69	948.5020102	854.6646106	960.746179	1314.87579
X7	859.4143425	599.1586495	883.486371	997.0552963
X70	1018.344477	522.2200789	699.9387599	1224.423161
X71	1357.430966	1041.880199	1150.075145	1301.016082
X72	1202.042426	819.7210167	720.0040437	689.3602308
X73	1726.266136	1301.292592	1495.474717	1187.057164
X74	1867.372598	931.092433	1387.607238	1661.358479
X75	1062.731396	792.1142944	871.3939622	1318.023511
X76	1864.281262	967.9790073	1426.229374	1617.971507
X77	1391.2181	966.0585296	1254.255926	1249.857808
X78	1117.820887	738.8934801	870.4790391	1441.580023
X79	1007.182246	706.0766083	780.4611131	1080.387589
X8	1081.831871	819.4648438	767.7435352	973.9474597
X80	1581.398181	1059.728993	1128.627814	1915.333939
X81	1603.422986	1000.670073	1020.897115	1540.153482
X82	1513.150879	908.2904077	1108.838437	1801.759706
X83	912.5713263	941.2542756	741.3702716	1031.096493
X84	1401.42065	1064.471587	1118.097253	1388.781273
X85	1323.964114	897.4269865	1268.10143	1292.962311
X86	1678.843705	843.7584206	875.0860948	1670.144672
X87	1550.084468	952.9453121	1514.872775	1374.536337
X88	1022.681267	898.0297848	765.7290561	1425.068104
X89	1696.170077	884.7319775	1363.037694	1412.478113
