X1 X10 X100 X101 X103 X104 X105 X106 X107 X108 X11 X110 X117 X119 X12 X120 X121 X122 X123 X124 X125 X126 X127 X128 X129 X13 X14 X15 X16 X17 X19 X2 X21 X23 X24 X25 X26 X27 X28 X29 X3 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X4 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X6 X61 X62 X63 X64 X65 X66 X67 X68 X69 X7 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X8 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X9 X90 X91 X92 X93 X94 X95 X96 X97 X99 X102 X109 X111 X112 X113 X114 X115 X116 X118 X18 X20 X22 X5 X59 X60 X98
X44 -0.0429429221118665 -0.0178110953635463 -0.0999257925730437 -0.103072469648788 -0.114235014146309 -0.105219546049068 -0.0169702004295387 -0.0688983146868368 -0.0678620340674903 -0.0435703802070494 -0.0231179900793177 -0.0696839008865574 -0.0675320589817597 -0.0904763747459893 -0.026074624611156 -0.0860206280194144 -0.0752481328464263 -0.0772419910559171 -0.0652697440176179 -0.0693628791729585 -0.0974724242004002 -0.0811055155389162 -0.0830384330542408 -0.0928656254214477 -0.094056279505408 -0.0172675390297726 -0.00723008682675114 -0.0191424040354765 0.00348320056279647 -0.0689953576879789 0.0131060538725364 -0.0155778066542176 -0.0679472355119492 -0.0655055642867652 0.000115577368379342 -0.0391848163652355 0.00237919201556931 0.0271795995858672 -0.0173199595794916 0.0306543744273791 -0.020156734452186 -0.00871302518796032 0.0473737860141418 0.014795930657312 0.0215388307352246 0.0214114617962286 0.0191999788803025 0.0282144361129343 0.176302344675178 0.189839843334605 0.164677401829942 -0.0456557938670231 0.191425023429172 0.182297926998767 0.163594188211533 0.183054775762148 0.780988837533837 0.179266199668422 0.170492183800211 0.187563087447682 0.161168690819873 0.0452974701355253 0.0305781263550503 0.0439924439430717 0.0358237915581915 0.0325965341332861 0.0202722173973924 0.0404815667945848 0.0454818807195375 0.0401810511913434 0.00909407670327033 -0.0458100229224159 0.0256807762095878 0.00155230477666766 -0.015788788536163 0.020005349144248 -0.0115063328830609 0.0124758520020188 0.00715321668041784 -0.0409301462935224 0.0531162189612245 -0.0481914754995593 0.0716423343981335 0.0126191059560837 0.00626019001513699 0.0332338120559668 0.0260770351309209 0.0756683192625027 0.00813028951632125 0.0108479267760041 0.0149801968321012 -0.0141722716391545 0.0130166645604711 0.0184850087930125 0.00935343567656378 0.007612293615882 -0.0182714719820665 -0.0177230057345376 -0.0196832165939295 0.0254271936054108 -0.0112299336208744 0.021167699019542 -0.05442475541224 -0.0368404769596548 -0.0666800445372042 -0.0633457798744303 -0.0113063261024267 -0.0697009411754533 -0.0737958092415257 -0.0648528345766991 -0.0557745484653361 -0.0692014296561791 -0.109679625052487 -0.0716714050900204 -0.0737737146296553 -0.0754917512138738 -0.0698046270010741 -0.0782475125097197 -0.0758826669937771 -0.0513788759775679 -0.0562776702153094 -0.0440610827634243 0.0294772948108401 0.00653341227430842 -0.0313124917159888 -0.0155370832519485 0.00562507823087337 -0.0140596324413995 -0.0618846473066315
X45 -0.0346471896064463 -0.0148245681215329 -0.083116702855763 -0.108319867762664 -0.123059140016589 -0.11652130104228 -0.00414767185742143 -0.0576406045081497 -0.0600506501124218 -0.0286427983199721 -0.00288120292881883 -0.168093879780493 -0.0607080009177811 -0.0894272417053679 -0.00896747424750128 -0.0795132593921939 -0.0914678885046947 -0.0810177147283651 -0.0428533883905773 -0.0541558654299116 -0.0833272515100241 -0.0703880402817567 -0.0551452130501877 -0.0745662324723309 -0.0730370831581932 -0.00750013208291711 -0.0125520001022165 -0.0137900204129284 0.0123005391993652 -0.0601407614706259 0.041334592103739 -0.00374260397318143 -0.0658735189994375 -0.060581642843373 0.00397765775910615 -0.0209413097873105 0.0058686965983235 0.0274649522201676 -0.0415500951088671 0.0437004484842862 -0.0316820349301622 0.0101824890538817 0.0583334355464613 0.0368024528956084 0.0367644732686671 0.0231871176623684 0.0288928706655686 0.032355948359619 0.212988353747087 0.182599164648139 0.193297144659539 -0.0235002413055436 0.190424989526029 0.183645120685764 0.197243704448581 0.183731332994813 0.179266199668422 1.20107990256403 0.190896630064303 0.192300720987094 0.160857922161457 0.0594612716162843 0.0257033040491434 0.0491957972424459 0.0385308869442298 0.0445993959279002 0.0443837929506678 0.0631587254872178 0.0515235295868226 0.0552576634016184 0.0223078098737417 -0.0399919195399189 0.0225943177818749 0.0106677040595969 -0.00134555519941792 0.0345044688521764 0.00548904473820069 0.0379659580447276 0.010009342389656 -0.0283870495773912 0.0950555469252993 -0.0647465493849731 0.0734925054258732 0.0363767344917813 0.0275588182183103 0.0451621586889974 0.00676490026660765 0.0654656629027812 0.0249021216527934 0.0359840858011447 0.0287341649241175 -0.0290880119695551 0.0107685017006667 0.0210803314366531 0.00986233379564954 0.0229869664725217 -0.000475056373702196 -0.00789971241647911 -0.0211303414666199 -0.00705549607023119 0.00638019408351296 0.0286810223282523 -0.0788784364263751 -0.0460371786378759 -0.0749266779051466 -0.0674009354028391 0.0130101661452125 -0.0806301203607054 -0.0673815845662986 -0.0697835432538065 -0.0777878579373528 -0.0943443759150535 -0.0954785659909135 -0.174570922469845 -0.169575662867876 -0.171591760098464 -0.165420287335323 -0.180290105531231 -0.177645828159326 -0.15032908979305 -0.150253996994548 -0.140962129635134 0.0179147367520733 -0.0121639725068733 -0.0149132353874489 -0.0368797562696391 -0.00182051714995424 -0.0370975253853012 -0.220372475233826
X46 -0.0460664937111507 -0.0205993487356575 -0.0968459769698197 -0.110611064572393 -0.100480901645066 -0.113894497186946 -0.00338374704187406 -0.0448611098859435 -0.0478859055733466 -0.0292015176226866 -0.00647641506640153 -0.162784530107861 -0.0471274683084634 -0.0740583452178304 -0.0211691875489119 -0.0727136064877339 -0.0926041003097256 -0.0677911291365806 -0.0536579424121648 -0.0520320389153355 -0.0781296745797589 -0.0730518128994596 -0.0653909033598053 -0.0581727525129241 -0.0703543929316568 -0.0180811406197061 0.00283552517568216 -0.0150938913315451 0.0147410551507248 -0.0451071832102697 0.0334920157554318 0.000318616742804813 -0.0685559204075148 -0.0652759536144148 -0.0012568879334916 -0.030330075738648 0.0128546374067729 0.0385305981257841 -0.037190813746519 0.0514129121182545 -0.0290924886556308 -0.00785003564212468 0.0435795779605386 0.0361692184313052 0.048612528370991 0.0281797778982407 0.0344257658229774 0.0308844183274094 0.18200881972452 0.166541291734337 0.164515807903961 -0.0384776443762516 0.157191371865291 0.163023194124477 0.183309513640144 0.164189876276579 0.170492183800211 0.190896630064303 1.24664621269574 0.182520750437392 0.15838043744775 0.0460486869390358 0.0100738933144986 0.0574671245883674 0.0451256231543142 0.042680774926116 0.0489107334265725 0.0592281951224726 0.0535542121494326 0.0620200587253093 0.0283623111623 -0.0370297974574278 0.0146958550624027 0.011263969761595 0.0135576215281433 0.0279100214605437 -0.0112022070491215 0.0161704176883596 0.00363844048280897 -0.0295418901728049 0.0849775157292524 -0.0785503386606112 0.0769017184779174 0.0372524320497164 0.00950766473192945 0.0497077279553153 0.0078268857285192 0.0620194810883868 0.0143397419064118 0.0133875074577044 0.0251762103673629 -0.0192704950206059 0.0240696024540089 0.0127906641188083 0.0244488210864512 0.0176406480375414 -0.00923044345151752 0.0030541607467184 -0.0266629478055808 -0.0159412846808168 -0.0011829504088039 0.0285880227854818 -0.0798283603274721 -0.0325870475613621 -0.0695800706517197 -0.0629671388789019 0.0211697207487208 -0.0756747177056137 -0.0766772065656198 -0.069969686748556 -0.0649524769439309 -0.0746163424744077 -0.0879337614705202 -0.162685609786748 -0.156553993970512 -0.167157963574528 -0.160110937662689 -0.164902580253331 -0.170417713075703 -0.141759701800773 -0.138834404071389 -0.130976953572616 0.0155490247807655 0.00286960575348451 -0.0215821979407058 -0.0327999067632669 0.00579880253203048 -0.028174190375463 -0.20852442013153
X47 -0.0456497286794527 -0.0109427036665928 -0.0778563079113681 -0.0987189646555537 -0.106286152606273 -0.10464768550662 -0.0111636497852752 -0.0686990299523486 -0.0696932874863775 -0.0459604973378757 -0.0221176673577187 -0.0986386731248402 -0.0696241154662177 -0.0857130363640046 -0.0164491719353094 -0.0795061833400203 -0.0768930983613295 -0.0742297589713381 -0.0573395112679887 -0.0559185244655423 -0.0806376296405497 -0.0717036083478409 -0.0678429720494064 -0.0853824836413626 -0.0805560384267896 -0.0283945588572291 -0.00902408266484004 -0.00502741287372852 0.00282556093898001 -0.0688519593246849 0.0252463932520953 -0.00105298210371332 -0.0679528674718368 -0.0685849466623096 0.00616430228782132 -0.0437545019726169 0.0141283267967725 0.0354451505626587 -0.0133949167654148 0.0309468031138568 -0.0157846006685507 0.000502594099131291 0.0409412213669622 0.0201181327512323 0.036995094805612 0.026510118405367 0.0219700366897061 0.036088782491372 0.19796199594811 0.185791763858356 0.164727656241249 -0.0483998580154062 0.194046050915393 0.181230453986197 0.182068316326414 0.185545401715587 0.187563087447682 0.192300720987094 0.182520750437392 0.902455915799025 0.15887171764104 0.0386972463747631 0.0220405083929123 0.0409875767291164 0.0429529863207101 0.0303181897448498 0.0304006474139734 0.0364334873183428 0.0409494526929476 0.0336926001729754 0.0294497126483139 -0.0365012596833385 0.00997107394424393 0.00493711266920362 0.00357952151779974 0.0249736042206072 -0.00344569860064348 0.0150223643266474 -0.000657878456201189 -0.0435251801187215 0.0710687409449463 -0.0516620624734629 0.0677246564546792 0.0292676126119443 0.00441030780585512 0.0303966039555982 0.00226380904248523 0.0720487019654157 0.0101924532906014 0.0115129312704443 0.0117704129237713 -0.0221510258893614 0.0178172605232457 0.0196157330473994 0.0151599863208279 0.00786746472156532 -0.0220960059735335 -0.0280862451556779 -0.0242529022013122 -0.000174396361226469 -0.0123346642142377 0.0239191280385501 -0.0614161837713474 -0.0268051908950566 -0.0649904565708793 -0.065605495472467 -0.0044006768246811 -0.0683466714362929 -0.0699266527986461 -0.077581930378375 -0.0551468015516968 -0.0805519949684083 -0.104823142718505 -0.10692270848281 -0.108335752777718 -0.105880940312804 -0.0962258837452388 -0.109866201774911 -0.108358280617274 -0.0727517305238759 -0.0919388069968411 -0.0807281742264307 0.0189463962761249 -0.00114728132952721 -0.0301817674616068 -0.0269994213065664 0.0040732566679583 -0.018927378695148 -0.110287876720364
X48 -0.0399280906611882 -0.0186151659444399 -0.0947686502266045 -0.112501670183938 -0.103321575566907 -0.104999033158087 -0.0204381880373418 -0.0586555125617593 -0.0592958230782271 -0.0384318666510133 -0.00948474810181473 -0.0928052623641885 -0.0587981888789153 -0.0968690824462672 -0.00536244228243452 -0.0940712980651077 -0.0840812120888386 -0.0771332509073104 -0.063279496038827 -0.0694031693475404 -0.0980715780869164 -0.088951268890232 -0.0713612140685142 -0.0910430365562333 -0.0927925543521291 -0.0175127458987319 -0.000265951811711964 -0.00772598811532682 0.0211216324758478 -0.0591065025804624 0.0384009186391311 0.00519026204569562 -0.0677080938305596 -0.0558588834544227 0.000187059936187661 -0.0211551798538205 0.0192538435223013 0.0400118035762566 -0.0156091434566681 0.039164699045451 -0.0251709116630139 -0.0109887702102971 0.0511337690807385 0.0229895658386137 0.0455296801739732 0.0206632775865189 0.0238541438859973 0.0388111852555697 0.162253204121336 0.159211079326585 0.139693161312516 -0.0360649994058782 0.164000411369591 0.153532042030535 0.156717131960902 0.172414703851127 0.161168690819873 0.160857922161457 0.15838043744775 0.15887171764104 0.854417464094951 0.0393704821951915 0.0301652603725102 0.0400214789945266 0.042694782621242 0.0341769487233242 0.0245165490143341 0.0479859367311663 0.0334073919478912 0.0289262291972117 0.0155366055871654 -0.0417147216286573 0.0271680468476367 0.00197773436203557 -0.00200651623547778 0.0249948323771072 -0.00953471369466562 0.0222343055767451 -0.00173574893317973 -0.0438206413989873 0.0738470300803428 -0.0546959559422225 0.0754582038359252 0.0265131509991519 0.00847398347870319 0.0483573572653074 0.00785504552796718 0.0844767045269298 0.0172739930079141 0.00974579554874215 0.0235836654021588 -0.0290783365512888 0.00975359364704439 0.02293425710433 0.0240671474971351 0.0139057921765955 -0.007507063725845 -0.0135531892791868 -0.0241012725120273 0.0158489627470935 -0.0148655803422564 0.0168055294726432 -0.0508883178304198 -0.0230023182877798 -0.0562136969273567 -0.0556364932434752 0.000799355062444705 -0.0773231490419902 -0.0653413709946517 -0.0661039961271432 -0.065315521742864 -0.070154530560259 -0.0972758832412509 -0.0929485163182565 -0.0911574086647243 -0.100606393264088 -0.0940996022737771 -0.097605858326968 -0.0989108845194227 -0.0739041161624451 -0.0756919024037322 -0.0658411713323791 0.0189676244326254 0.0104983120352774 -0.0303654559994803 -0.0198619952180579 0.00845362177757286 -0.0189806657002398 -0.0971519801237173
X49 -0.0204052627333894 -0.00179351262436601 -0.0713710338960182 -0.0821741438253197 -0.0833702854599381 -0.0796453938357137 0.0466998281475749 -0.00945702153005334 -0.0105630518064708 0.00983518486079318 -0.00825539234475199 -0.135167276138325 -0.0095996978472103 -0.0633932905104034 -0.010690420745486 -0.0575031269231963 -0.0785113481690809 -0.0618950447710341 -0.0350942805760028 -0.0344370741798594 -0.0639251496967297 -0.0505574762893437 -0.0505343708128529 -0.062336214962242 -0.060229573145769 -0.0112536167342365 0.0107062613234525 0.00447572518609285 0.0178614497469903 -0.00836182194572887 -0.0325562883958218 -0.0108306421057714 -0.0551710623019899 -0.0693276433213621 -0.0347979528403882 -0.0521908890659797 -0.0327951412587437 0.0337523855933288 -0.0549532931863072 0.0666047628923827 -0.063155159693641 0.0357507204888775 0.00560486093896379 -0.0494765732185588 -0.0106921536562106 -0.0245303123280913 -0.0378259255307825 -0.0439380461012625 0.0599810004274745 0.0419799569431859 0.0584901195587361 -0.0221680661782449 0.0571827828186334 0.0674109996116763 0.0452981921816713 0.0474526334525663 0.0452974701355253 0.0594612716162843 0.0460486869390358 0.0386972463747631 0.0393704821951915 1.21158697357609 0.0834061989205833 0.0561724958603054 0.0672287551661397 0.0953723807713211 0.074516078033147 0.0701167953146822 0.104215279841212 0.0409043970138557 0.0203985754717875 -0.0268863488811252 0.0668658547764172 0.0215564486610545 0.0169388191899853 0.0317196813015259 0.00946650810199335 0.0499538012796336 0.024456185957096 -0.0330347161678294 0.0721516657449001 -0.0819872782844209 0.0660691490661389 0.0800148926127914 0.0437195105023648 0.0648250635678293 0.029017207010783 0.0485975098112894 0.0639017109647497 0.0473199213721371 0.0781658768588364 -0.0123684559735678 -0.00690068937792854 0.0725425815247877 -0.00314965968346044 0.0572734718137557 -0.00806607184701249 0.00291451702333648 -0.00457844458422262 0.0252749862792202 0.00696721759490058 0.0767342037735664 -0.025441534556142 -0.015085226777858 -0.0311394894609568 -0.0480733487511409 -0.00933485132326926 -0.0640782234782866 -0.0613922118395303 -0.0377138639699342 -0.0259716608316393 -0.0529789302225982 -0.0760019490160274 -0.131379855318428 -0.135698990915419 -0.135405118136663 -0.135343888624036 -0.140806167669011 -0.138422693362669 -0.0960166347740275 -0.104231353702603 -0.10075166894735 0.0362363687222734 -0.0139986917472269 -0.0262486377307606 -0.0306854668484851 0.0137999402125583 -0.0111008317711451 -0.179156059864624
X50 -0.0369502279728514 -0.00986237823273656 -0.0605875636217213 -0.0430376545653657 -0.0656010187864067 -0.0531205956751662 0.0623081551349357 -0.00314446095125956 -0.00408283211409515 0.0140240633342409 -0.00851879477646409 -0.0695965333036906 -0.00615597098969852 -0.0899978025647607 -0.00493672387860479 -0.0837723207503782 -0.0781227429368303 -0.0852022609249651 -0.0626116033598299 -0.0648604882657701 -0.0796318193682876 -0.0742372682511822 -0.0806969818332169 -0.0972491675340825 -0.0875792368160451 -0.000116199442405008 0.00118435006399254 0.00225629976263045 0.0121211829383256 -0.00510438299219699 -0.0584342776246314 -0.00898899122244881 -0.0627183217792435 -0.0823890247564057 -0.045418962733272 -0.0732812791625599 -0.0521344250578912 0.0374569155164037 -0.0487338765595332 0.0857339312649561 -0.0479380373046086 0.0338666132925927 -0.00402882306287058 -0.067102008301105 -0.0373339232913539 -0.0469060889621072 -0.0650079300874606 -0.0569621699555167 0.019050948557122 0.0402635088604711 0.0256263339306887 -0.0352853339844959 0.0279888688989679 0.02115311368753 0.0373969856868365 0.0362727598476995 0.0305781263550503 0.0257033040491433 0.0100738933144986 0.0220405083929122 0.0301652603725102 0.0834061989205833 1.04969758628588 0.0296052413867602 0.0583215939897777 0.140209279892996 0.107281520977001 0.0539816634639775 0.0881919207328737 0.0208385903891811 0.0114541567146918 -0.02202683395337 0.0706821574418794 -0.00281260854555514 2.1278142567903e-05 0.0162551859051499 -0.0135053898247568 0.0467656787554869 -0.0049612734473506 -0.0403584301603153 0.0443176535242789 -0.0571018136788781 0.0496173277786548 0.0898296657863995 0.0391342286983656 0.0660147067872238 0.0421106472944308 0.0544629794205348 0.0587016790775805 0.0411325635939149 0.103498432433946 -0.0263053905573309 -0.00746215245597367 0.0983408568598257 0.006795515022926 0.0722484199275963 -0.0263435145935008 -0.0287383972288319 -0.0191673868318961 0.0657154908670287 -0.00827373231671829 0.0683300199379878 -0.0160552235616155 -0.00776671151758742 7.97638798518658e-05 -0.0354642570178506 -0.0315802264245063 -0.0342188718365211 -0.035854739570064 -0.0257567799005649 -0.0111084854602214 -0.0450829224599835 -0.0610642584829889 -0.0567368915600036 -0.0704263087271504 -0.0627740637412146 -0.0724370628163036 -0.0728509396634379 -0.0663505026791594 -0.0401701205271313 -0.0448081116993024 -0.0364290550693911 0.0421763534931161 -0.000420902913240757 -0.0440789895076821 -0.0137917533236579 -0.00229793405736334 -0.0153694241383691 -0.0770915166404606
X51 -0.041251890053266 0.00526578807186998 -0.057307308010172 -0.0508415292405892 -0.0568997851690722 -0.0854213297236743 0.00331236444620059 -0.0541671293496898 -0.0555898490628705 -0.0347445214260438 -0.0119635324985451 -0.136956650881124 -0.0573835560825044 -0.0330666306071811 -0.0150878261439977 -0.0258351941113112 -0.0536988102236316 -0.0306555741383083 -0.00974150770899752 -0.0104628318023067 -0.0324807623696273 -0.0147539520090943 -0.0162397785548811 -0.028265168189031 -0.0376711188384858 0.000388366399869141 -0.0080166838910595 -0.00931059057297652 -0.0160625884322493 -0.0560525362290337 -0.0333955948283123 0.00448121273674107 -0.0246394857043756 -0.0360762633256566 -0.0204734238889515 -0.0289431695139863 -0.0206688095742821 0.0110987656048517 -0.0299917249176929 0.0205533821640921 -0.037914159569014 0.0356565656722971 0.00912469145957533 -0.0356363928175014 -0.013487483080497 -0.0427689089922618 -0.0398761033391492 -0.0364130256450982 0.0571856710031938 0.0344715435482189 0.0469765162282119 -0.0244790470521902 0.0310828366065306 0.0502901303713897 0.0537732809481281 0.0326044766408189 0.0439924439430717 0.0491957972424459 0.0574671245883674 0.0409875767291164 0.0400214789945266 0.0561724958603055 0.0296052413867602 1.1580458082433 0.0546533107828995 0.0438255068756341 0.0365868499183839 0.116613245283311 0.0525566332031388 0.141182164861303 0.04305017373108 -0.0225654803733973 0.0319358619156818 0.0440031302259121 0.0426641678649283 0.0633130989518288 0.0346888794362022 0.0438425471645263 0.0574467628872005 0.015492271954198 0.0468900151007102 -0.0456807766634509 0.0443283398071449 0.0378941866584701 0.0388750141342946 0.0304539344190615 0.0215087936158204 0.0271547611986716 0.0345603552233787 0.0459217512276793 0.0296182382172562 0.0263784171895327 0.00796407449501603 0.0271618372508349 -0.0402964786015364 0.0296273359986132 0.042994431769131 0.0569742558935768 0.0255060410438364 -0.0174790985486253 0.0357104303143024 0.0320054671635351 -0.0443693964649681 -0.0318148914198108 -0.0297619698361139 -0.0476458974365932 0.051077305072628 -0.0623653856262768 -0.0406221214104409 -0.0373422990265841 -0.0397020902195461 -0.0491237814748239 -0.0479852591221333 -0.139279473311749 -0.127559220376117 -0.129742976720286 -0.136108679894948 -0.133020344147271 -0.146732144744745 -0.116248512010785 -0.133647224605544 -0.125901546849154 0.0358627820497243 -0.0292566819477295 0.00694685589376453 -0.0280598182669714 0.0332660153137848 0.00812306905493148 -0.193408095383617
X52 -0.0356166087532779 -0.0135957900014311 -0.0763924315682394 -0.0593082422718312 -0.0732651053290353 -0.0942047321916908 0.0137352448784563 -0.0588149403493573 -0.0584865537651333 -0.0296494750475884 -0.00826564539996744 -0.115896731131641 -0.055995638993243 -0.0555235652272591 -0.00697491572107685 -0.033798929801831 -0.0634322810019261 -0.0425499846027674 -0.0281559948127595 -0.0277782202725957 -0.0496657493070937 -0.0417749402767136 -0.0398516981796181 -0.0372534873514189 -0.0437347179083896 -0.0134248094755545 0.0167317363572264 -0.0132318787471138 0.0114056352141057 -0.0577197407650331 -0.0341499886348167 -0.00523362925116845 -0.0479719734731625 -0.0436115368370026 -0.0195884841404397 -0.0506363237277551 -0.0267137798537995 0.034766716010058 -0.0440657038587198 0.061061759088999 -0.0512057293133203 0.0379759222814336 0.00244634230653679 -0.0419049085817826 -0.0165704756867376 -0.0300174297602635 -0.0438532778844897 -0.0329945704024622 0.0495013671686328 0.0420255902591955 0.0496498198549782 -0.0222528343950276 0.0472992708525491 0.0547704266667119 0.0376873926441377 0.0348865756691769 0.0358237915581915 0.0385308869442298 0.0451256231543142 0.0429529863207101 0.042694782621242 0.0672287551661398 0.0583215939897777 0.0546533107828995 1.16156679403771 0.0680895785735185 0.0483137456784575 0.0761050127676452 0.0637060364609359 0.0614789573483972 0.0328696119832315 -0.0273436929058592 0.0409802118584922 0.0274328933715721 0.0161461569380894 0.0533188251079563 0.0260172497105865 0.0633190197301682 0.0416030488583652 0.00715596045577333 0.0575178122273454 -0.0652502487718593 0.0608987210707284 0.0450197711902958 0.0285640508536439 0.0475831793945662 0.0312982951745629 0.0481215369961599 0.031011642857194 0.0408268492584749 0.0601229546985102 0.00151836860811797 -0.00406073750222559 0.0398201725308791 8.14967905862849e-05 0.0614733253884882 0.0226425504640006 0.011026416581672 0.0052100461099205 0.0212036569172924 0.0210962164517497 0.0525437807818566 -0.0367035770115824 -0.0236460946257261 -0.0376698191554438 -0.0432960026740591 0.0265525747183563 -0.0412495795056079 -0.045866053702827 -0.0460698151234028 -0.027621247441871 -0.0511635618187854 -0.0764406642503583 -0.103446922776707 -0.113764528881831 -0.104752382196836 -0.115309563211037 -0.114233136826338 -0.122412186675632 -0.0829867345506507 -0.102769932316356 -0.0950056257695577 0.0221986364974577 -0.0205103926512937 0.00285790860601538 -0.0320742503931167 0.0251905068808944 0.00682844032688404 -0.149807339252695
X53 -0.0306844559838891 0.000781159499753375 -0.0684237859639938 -0.0614922874344558 -0.0628002018114639 -0.0685946220805879 0.0820611713719954 0.00282325039133143 0.00140053067814969 0.0248166313899056 -0.00886624337877218 -0.12020445839963 -0.00134324465177754 -0.0873832734938017 0.022919816181546 -0.0722532298691852 -0.0943232921677867 -0.0787688298224212 -0.0684359163391257 -0.0550925036819924 -0.0745396611743985 -0.0884445369095466 -0.0852731658558771 -0.0866987737535982 -0.0847784198411053 0.00145511736627583 0.0183665932261212 0.0111859887784942 0.0106001205409367 0.000211320686468102 -0.0517214146661305 0.0153467074525075 -0.0494667533910659 -0.079811753266233 -0.0439594186669935 -0.0757151522894279 -0.0595049276402235 0.0347436105335679 -0.0692749339531863 0.0903976272796843 -0.0660200943657269 0.0300728384666751 -0.0183664932540061 -0.0637609564046236 -0.0351851139803405 -0.0482967498266902 -0.0575499155130342 -0.0522425875695854 0.0445043746559516 0.0424868333330838 0.0416908496689543 -0.0246231674616221 0.0277718218294505 0.0467183125287586 0.0366955900669624 0.0411786301376198 0.0325965341332861 0.0445993959279002 0.042680774926116 0.0303181897448498 0.0341769487233242 0.0953723807713211 0.140209279892996 0.0438255068756341 0.0680895785735185 1.22312599293076 0.0922173279603381 0.0717413991284624 0.112583505778995 0.0330283177246707 0.0284314831824574 -0.0168974181786827 0.0673913599566839 0.0139598012278105 0.01204334636449 0.0405163694185055 -0.00524633726320479 0.056421890596887 0.0110659847101169 -0.0391969467403911 0.0692494734919697 -0.0785370530116448 0.0479099774772965 0.1162145314051 0.0381720300129158 0.0698773648148598 0.0266179920986025 0.0520849926648533 0.0639056100138545 0.0559862079563331 0.1134154473409 -0.0209338005074643 0.0037961353596314 0.0773340797062302 -0.0107276783262668 0.0704851832550404 -0.00202644470893176 -0.0107178584987496 -0.0146713499307483 0.0415977057169559 -0.00677693066964055 0.0756203753988358 -0.0241522489694302 -0.00807690253910593 -0.0164188459974667 -0.0173319455454075 -0.00646211855281676 -0.0503076483250684 -0.0414555070645824 -0.0238874024455272 -0.0124805175344346 -0.0526583417366876 -0.0852193012138583 -0.110288165538815 -0.129677992567731 -0.119287315393293 -0.12038107088534 -0.120366485553323 -0.124857034903824 -0.0883935604521186 -0.0923422863795693 -0.0830876766009359 0.0378609725360528 -0.0144791412484196 -0.0289086557085101 -0.0214230589715555 0.00419138341637111 -0.0202809263881648 -0.165087424065046
X54 -0.0317010969482392 -0.0134432938567474 -0.0531402353301565 -0.0618010343636874 -0.0613764712336883 -0.0882586822332675 0.0526728826315979 -0.0187968327531356 -0.0218216284405395 -0.00453439976971771 -0.0162539306592034 -0.13537898006641 -0.02175245642038 -0.0525208641517279 0.00411268038716994 -0.0618317935292267 -0.0762081653934413 -0.0615478849871839 -0.0555927372474301 -0.0387657407858957 -0.0504446926823424 -0.0465404447970768 -0.0556268178252105 -0.0521157962674968 -0.0632542244239475 0.00379165867356611 0.0187843691224242 0.00471111222755186 0.0242443376197728 -0.020477322938103 -0.0457895168120548 0.0138270891473853 -0.052811993155161 -0.0473152003047174 -0.0301661712649921 -0.0639338142503944 -0.0475559304876177 0.0352359015914228 -0.0633616648895002 0.0741985221410418 -0.061038264821951 0.0364518272902733 0.0125093549428999 -0.0434103747825505 -0.0269991324881216 -0.0341681841975355 -0.0439429560150127 -0.0439075757541767 0.0340988233310549 0.0195441060703612 0.038736814503182 -0.0218209063944002 0.0246128699693365 0.0359774429766806 0.0400939724269242 0.0416522924051053 0.0202722173973924 0.0443837929506678 0.0489107334265725 0.0304006474139734 0.0245165490143341 0.074516078033147 0.107281520977001 0.0365868499183839 0.0483137456784575 0.0922173279603381 1.1921808283045 0.0556913243129712 0.0782772163735896 0.0424996857543643 0.0440876096242525 -0.0330406369461603 0.0743292124922879 0.0323543598581015 0.0189625701096504 0.0319178107621949 0.00402011407209589 0.0606399397343593 0.0108317529425005 -0.0157353571218554 0.0565712097385186 -0.0446619695606851 0.054307595091324 0.115402807135118 0.0621552257625946 0.0799821117180665 0.0412309062781122 0.0411764639991972 0.0693531593176068 0.0748464863465737 0.106400335868419 -0.0164922058852255 0.00836813151466201 0.0716043547711689 0.000774227856788493 0.0809625059662064 0.0045202032282758 -0.00689101395966263 -0.0136015663705336 0.0238524109752618 0.00183751300174854 0.0756283179063795 -0.0328998379489609 -0.0221336967820093 -0.00875447063635864 -0.0220743445893482 -0.00660320636846996 -0.0414510303785219 -0.0506874445944247 -0.0208802246839133 -0.027394236135641 -0.0514208990628885 -0.0603232947346804 -0.133249521591934 -0.135184172017981 -0.135560935693551 -0.133226993752379 -0.138875560701332 -0.151618664198115 -0.110963711906884 -0.11936471873944 -0.112587738083746 0.0399925971489525 -0.0239159954726379 -0.0234424776143649 -0.0246937835740609 0.0101232812704475 0.00174624636972141 -0.192147114005676
