CK	D	LN	LP	
X75	10.49607942	7.229817208	9.499243585	9.651043808
X76	15.1088564	8.630910913	12.56925859	11.22112221
X77	14.20933814	7.607198048	12.84685368	9.245120874
X78	7.962380585	5.965965782	7.364133956	8.873247465
X79	12.87789813	8.836233418	9.23552958	10.47149727
X8	8.776534294	7.361186271	6.202676732	6.413665844
X80	11.15554714	7.128136463	10.0188754	11.32456876
X81	9.439300959	6.021614777	7.288198024	8.809731951
X82	9.95373162	6.049762225	8.133230481	10.71111877
X83	10.71481234	8.078576152	9.194002718	9.893810603
X84	14.96781552	7.300985412	9.883731325	9.999115589
X85	10.64036799	8.442050508	10.85257343	11.72651418
X86	10.7417905	6.043680664	7.477057164	9.741381601
X87	10.40377273	8.547860767	11.13317138	7.347366348
X88	7.464014905	5.278335432	5.466208153	8.090512878
X89	13.93682974	7.067238211	15.63990268	11.10480725
X9	6.774683726	8.408136682	8.009138263	9.086404216
X90	9.048442585	7.702564712	7.844026467	11.92440748
X91	9.424441289	7.459564726	7.508733035	5.450272172
X92	12.9479059	6.136171099	10.67300171	12.48699504
X93	8.603347689	7.22898662	6.948103824	9.302872245
X94	12.47274501	7.833952631	12.27402837	12.80536278
X95	12.36235421	7.783798048	10.00632594	9.218029399
X96	9.238143433	5.6387366	8.316910067	9.78826017
X97	11.88097366	8.127092408	11.15918147	12.13943619
X98	7.543833346	4.809494426	6.236469121	7.467124377
X99	13.27004841	10.06370645	10.19412609	10.28688243
