CK	D	LN	LP	
ASV289	0.062388948	0.044068231	0.093252627	1.31E-07
ASV534	1.26E-07	1.95E-07	1.38E-07	3.32E-07
ASV47	7.60E-07	0.119851098	0.004190308	0.252571435
ASV172	7.90E-07	6.83E-07	0.01637786	1.41E-07
ASV254	4.24E-07	1.43E-07	1.59E-07	0.003118724
ASV737	2.06E-07	2.01E-07	9.41E-07	5.58E-07
ASV352	0.017823936	0.102735709	1.00E-06	0.041978114
ASV664	4.74E-07	5.75E-07	4.04E-07	8.51E-07
ASV264	0.030054712	0.001695273	0.090577065	0.077722597
ASV420	5.97E-07	5.65E-07	0.058867482	1.02E-06
ASV1024	0.090170532	0.30581812	6.19E-07	0.050453433
ASV532	0.19662449	8.48E-07	0.10253622	1.50E-07
ASV570	2.49E-07	2.00E-07	1.19E-06	6.59E-07
ASV499	5.71E-07	1.38E-07	2.17E-07	0.040199427
ASV101	0.197331596	0.119847595	0.054996178	2.22E-07
ASV180	0.079997577	1.51E-07	1.82E-07	1.58E-07
ASV634	0.037440519	2.26E-07	2.24E-07	8.85E-07
ASV372	5.60E-07	1.86E-07	2.20E-07	1.94E-07
ASV437	9.25E-07	NA	1.90E-07	1.66E-07
ASV363	0.084877607	4.22E-07	4.74E-07	2.08E-07
ASV637	2.08E-07	4.20E-07	1.14E-06	2.01E-07
ASV71	0.006182543	5.85E-07	8.42E-07	1.76E-07
ASV135	1.92E-07	1.79E-07	2.11E-07	9.49E-07
ASV330	1.95E-07	1.97E-07	2.02E-07	1.97E-07
ASV12	0.021372394	1.34E-07	1.09E-06	0.020220946
ASV102	0.064281914	0.06644328	0.091576647	0.016830225
ASV466	4.03E-07	1.98E-07	2.13E-07	7.64E-08
ASV377	0.000335372	3.92E-07	1.07E-06	1.32E-07
ASV578	2.00E-07	1.95E-07	1.83E-07	2.05E-07
ASV597	6.77E-07	1.95E-07	0.113385415	1.97E-07
ASV457	0.091327391	4.66E-07	0.090578928	0.086754253
ASV423	5.54E-07	2.01E-07	1.71E-07	1.95E-07
ASV639	0.046383243	1.98E-07	0.080339788	1.65E-07
ASV138	0.044155995	0.045049166	0.028603437	0.057648921
ASV173	0.104532868	0.107727619	1.07E-06	0.131093003
ASV657	0.184459247	6.38E-07	0.005802862	7.67E-07
ASV529	0.05140968	4.63E-07	7.25E-07	0.247660855
ASV689	1.88E-07	6.29E-07	1.75E-07	2.06E-07
ASV197	0.038791688	1.57E-07	0.00145836	1.56E-07
ASV200	7.82E-07	1.55E-07	0.099357265	1.63E-07
ASV59	0.105328739	0.159657327	0.14578302	0.095539904
ASV465	0.195756667	1.92E-07	0.106275121	0.045752702
ASV575	9.13E-07	1.97E-07	2.16E-07	5.30E-07
ASV187	6.61E-07	1.86E-07	0.002494286	1.59E-07
ASV142	6.11E-07	7.75E-07	8.21E-07	1.58E-07
ASV123	0.207627395	0.104366549	0.079768524	0.306250693
ASV333	1.91E-07	1.70E-07	0.005385691	0.446540389
ASV244	1.20E-07	4.73E-07	6.49E-07	0.18817591
ASV258	0.018528244	2.60E-07	0.00780716	0.15775032
ASV524	1.92E-07	NA	4.43E-07	1.93E-07
