CK	D	LN	LP	
fASV162	1.10E-06	1.92E-07	1.12E-06	1.99E-07
fASV64	1.12E-06	0.155747348	9.23E-07	3.17E-07
fASV50	7.85E-07	0.065036729	5.76E-07	6.53E-07
fASV239	0.232472372	4.81E-07	5.80E-07	0.093503853
fASV320	9.39E-07	3.33E-07	0.0197911	1.62E-07
fASV71	8.25E-07	1.46E-07	0.178820411	0.069708639
fASV130	1.08E-06	0.131870038	0.018099464	5.46E-07
fASV15	7.58E-07	8.20E-07	6.89E-07	7.11E-07
fASV17	1.43E-07	0.078845807	1.76E-06	0.079216994
fASV85	0.055834962	1.08E-06	2.60E-07	6.35E-07
fASV6	1.42E-07	0.30777875	0.143465704	7.29E-07
fASV53	7.98E-07	1.53E-07	0.109074447	8.45E-07
fASV81	0.226555844	0.055077282	0.002804579	0.038846928
fASV114	0.768088499	0.823528802	0.802681461	0.571830151
fASV135	1.32E-07	0.110811988	9.40E-07	4.32E-07
fASV124	0.026576126	0.173253752	9.04E-07	1.06E-06
fASV150	0.025855234	0.062043624	0.031907073	0.339324254
fASV506	0.302032986	0.155445035	0.318499244	1.31E-06
fASV108	5.83E-07	0.006409048	6.97E-07	0.009221725
fASV152	0.432666484	6.28E-07	9.97E-07	8.21E-07
fASV101	1.04E-06	1.00E-06	1.47E-07	8.02E-07
fASV20	0.650398166	0.308834796	0.332859547	0.102275892
fASV7	0.08008593	0.035904493	0.151091966	0.168022732
fASV243	0.532011913	0.641578221	0.489124004	0.647341529
fASV8	1.31E-07	1.47E-07	0.164710611	0.325461128
fASV5	0.084067394	0.182770845	0.350831755	0.060889765
fASV2	0.099928673	0.169913737	0.284774149	0.067542634
fASV1	0.199795376	0.141617933	0.432929034	0.118016725
fASV485	0.225465496	0.467565583	0.684845405	0.502469151
fASV319	0.683835288	0.614659596	0.507931202	0.759749305
fASV371	0.240214524	0.483746366	0.260324414	0.745341586
fASV220	0.596072766	0.37785777	0.546051796	0.713891808
fASV74	0.574221515	0.672899778	0.445620581	0.415944027
fASV375	0.511037632	0.254133299	0.489833087	0.439227454
fASV14	0.680773093	0.735562353	0.727834222	0.790706844
fASV93	0.25478632	0.781865659	0.716416241	0.754585858
fASV400	0.18670747	0.406556779	0.469192658	0.2455989
fASV170	0.08345003	0.231697963	1.99E-07	0.048480055
fASV288	0.324263098	0.005795674	0.432510655	0.146905823
fASV258	0.152532896	0.345924372	0.140372372	0.313307192
fASV386	0.127905718	6.26E-07	0.393853663	0.526821991
fASV451	0.365637362	0.409805509	0.589989508	0.687208996
fASV569	0.405158757	0.234925278	0.465563575	0.732892504
fASV301	0.402090953	8.96E-07	0.020641286	0.00468843
fASV98	0.769338377	0.68452195	0.700880971	0.841354147
fASV191	0.082695243	0.224684109	0.476264433	0.732990595
fASV214	8.35E-07	0.229480723	0.464881734	0.178753789
fASV203	0.150102686	0.032125161	0.214202886	0.575864069
fASV175	0.365955245	0.327561801	0.376466558	0.575632885
fASV267	0.36984793	0.36384966	0.276124836	0.655787753
fASV318	0.093111704	0.033259776	0.155019228	0.175519129
fASV270	0.749611634	0.669143933	0.426383236	0.518726449
fASV61	2.07E-07	0.080409944	4.74E-07	0.056603221
fASV322	3.76E-07	0.507136817	4.85E-07	0.004642332
fASV40	0.488296404	0.014906319	0.114589198	1.94E-07
fASV30	0.004715327	9.58E-07	1.08E-06	0.367557622
fASV27	0.391181905	0.265474121	0.295487541	0.137431911
fASV103	0.061946675	3.33E-07	1.03E-06	0.083954769
fASV155	1.63E-06	0.046671554	1.22E-06	9.90E-07
fASV59	0.008691217	3.99E-07	1.10E-06	0.120147074
fASV16	1.81E-07	0.160253707	1.33E-07	1.44E-07
fASV82	0.010570825	0.115735942	1.59E-07	7.59E-08
fASV380	0.204630841	2.11E-07	9.32E-07	4.78E-07
fASV104	0.585056405	0.321993422	0.218950239	0.018426751
fASV523	0.093925887	0.021360248	9.35E-07	0.08579505
fASV131	0.029747416	6.98E-07	7.99E-07	8.38E-07
fASV32	0.034294466	6.10E-07	1.58E-07	4.29E-07
fASV28	1.53E-06	5.37E-07	4.50E-07	0.033443066
fASV192	0.486788926	0.336723866	0.449023759	0.296968798
fASV268	0.234660792	0.123718004	0.176095343	0.29792853
fASV206	0.237994832	0.253625055	1.20E-06	0.300075279
fASV349	0.471670311	0.612162886	0.559237442	0.396264579
fASV359	1.34E-07	0.037483217	0.010267329	1.10E-06
fASV360	0.07720739	1.60E-07	3.16E-07	8.32E-07
fASV252	0.071965086	5.95E-07	0.447908605	0.13071958
fASV33	0.755813407	0.36499514	0.611156949	0.606177614
fASV139	0.415423684	0.193159325	1.52E-07	8.34E-07
fASV223	0.092630687	0.066707493	0.155957286	0.049265326
fASV189	0.166904897	0.436698482	0.065176509	0.246351294
fASV132	0.074547968	0.002402503	1.35E-07	1.09E-06
fASV4	0.108313498	0.217929337	0.131227758	0.007411647
