X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X20 X22 X23 X24 X25 X26 X27 X28 X29 X30 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X59 X60 X61 X62 X63 X64 X65 X66 X67 X68 X69 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X90 X91 X92 X93 X94 X95 X96 X97
X28 -0.0176916539598459 -0.0411034476337787 0.113985734627765 0.00172421292676606 0.00705491400813004 -0.0283981083386796 0.107775286635199 -0.00277240780790674 -0.013040626993549 -0.0361522090818571 -0.0235107620205473 -0.0310107273082165 -0.0183907824409652 -0.04359381127138 -0.0277501755577184 0.0198157494421735 -0.0709194138296132 -0.0492097747939209 0.0542708652018667 0.0462837216316641 0.137274658621362 0.163328969553695 0.273528533235782 0.302136280908267 -0.00393557411508514 1.1694473469809 -0.0724491413497952 -0.0462934629311585 0.160725361027405 0.188088438838104 0.150340825211061 0.168171878004125 0.167974876949986 -0.0613667057491257 -0.0433515532183199 -0.0416123328931588 -0.045831063367489 -0.0613687535771398 -0.0627594335757318 -0.0489644449988478 -0.0353023604595346 -0.0704246585834679 -0.0641210344166459 -0.0336575450054472 -0.0356576586185045 -0.0746560855914214 -0.0616243225122354 -0.0475164258160943 -0.0616108068473978 -0.0895063199395651 -0.0838559529065414 -0.0703372163276278 -0.0810111102411715 -0.0512512545326998 -0.0381093183067954 -0.0144933561807209 0.0143355569164112 -0.0624958781114069 -0.0288109504646176 -0.0326926084492172 -0.0538276269465366 -0.0160771463602439 -0.0438651484821245 -0.0451231292259578 0.0172113217846635 -0.0604539888070306 -0.0506545174518604 -0.08451883483195 -0.0486023890074592 -0.0798049395458823 -0.0379315668359054 -0.0432657492248772 -0.0641503183571336 -0.0562852253360436 -0.087244084341789 0.0074317143611543 -0.0706087583211691 0.0800192306301718 -0.0673822005155563 -0.0293949910118025 -0.025209844916766 -0.0357180695446691 -0.0293100061495703 -0.0414186083638375 -0.0972061532405966 -0.0203233177298391 -0.00221847033239721 -0.0326911749696061 -0.0447362945157033 -0.0144022278344695 -0.0227985274401853 -0.00635651638330092 -0.00539014634745707 -0.00534427500013512
X29 -0.0316957257760891 -0.00124718550934625 -0.107740590066937 -0.0237526105079986 -0.0399814426695146 -0.0236338364836764 -0.0772228332136318 -0.0137157958869937 -0.0204035925876578 -0.0171047464534456 -0.0333184246877168 -0.0267084454512794 -0.0129912743386243 0.00823569163615911 -0.0216961816247742 -0.00414035691564957 0.0530767766918073 0.00729737684399282 -0.00575896017126187 -0.0632560318670813 -0.0746921273643245 -0.0872139812701095 -0.094436875428625 -0.0892366209912275 0.0945356690134171 -0.0724491413497952 1.17102581280762 -0.0143872786900241 -0.106391480976866 -0.076968697758141 -0.0585652770374804 -0.0972317510906629 -0.0928666009139392 -8.56574645567991e-05 0.000277627223619888 -0.0172327357037904 0.00155178580869966 -0.0037258765273146 -0.001362887791669 0.0162050191027103 -0.00141346914339613 0.00192490007131916 0.0117704475566066 -0.00361857033981788 0.00527658016806956 0.0351339124896119 0.0611398946810317 -0.0107785961785757 0.0312010588048733 0.0592640842278945 0.0425271859381978 0.0212041768299746 0.0515126456611412 -0.0157646478065865 -0.00972580780089382 -0.0251287509277545 -0.0404391322287625 0.0498350649589503 -0.03005254858441 -0.0366098986411034 0.0076266675872882 -0.0469631026889815 0.0158951827254638 -0.0194538099586555 -0.0674772197350142 -0.00225287384288558 0.0239472424434623 0.0551080172905697 0.00915598554186647 0.140901157236454 -0.00142473219740506 0.0193435203040809 0.0073715082177901 0.0208574795486227 0.0726525789456602 -0.0491909347762685 0.0400859701727376 -0.0377015957508825 0.0354394484280466 -0.0500209194669284 -0.0403496421449279 -0.03925036807152 0.0306428208905533 -0.0168465153419504 0.0323339172575737 -0.0148083121279708 0.00676146025491983 -0.0310260860182534 -0.0387977980822765 -0.00640402599302653 -0.0263693251335485 -0.0323338289826262 -0.00892244487430338 -0.0267786859518578
X30 -0.0571674296408497 -0.0186725635745308 -0.0454149447167498 -0.0232181273985346 -0.037445002901787 -0.0252745562817532 -0.0352247477781164 -0.0313721689512079 -0.0316691040120108 -0.0475043436308533 -0.0363836136464811 -0.0460587818417163 -0.0297236674067099 -0.0346953842386819 -0.0359261288700414 -0.0486306490339357 -0.0189404194776602 0.00715812453960942 -0.0411057002445874 0.0597442998952124 0.0159496549504128 -0.0244648450883385 -0.0292815413402992 -0.054129886360154 -0.0147102211665187 -0.0462934629311585 -0.0143872786900241 1.18749444562857 -0.0969829399879829 -0.0568381388975439 -0.071236008039287 -0.10372336586839 -0.0831115674265129 -0.0205139705171458 -0.0307957053676328 -0.0351008541837982 -0.0294830476160499 -0.0318732724641701 -0.043831973668429 -0.0321351896660813 -0.0331605371484911 -0.023835547542219 -0.040650672861732 -0.0260295904674169 -0.037558247790489 0.01220315361418 0.0168613479785045 0.0133751255817994 0.0161626290630058 0.00630397547849632 0.0120890895942797 0.00289331793516178 0.0226722647271678 0.0175903747484859 0.0486536729825345 0.0329619861068866 0.0375171747225302 0.00931018699068473 0.0218205730596559 0.00394446805043727 0.00939312402491223 0.0164212697401042 0.0411076315647411 0.0237569992217442 0.042760638330842 -0.00999571153203925 0.00611762312996666 -0.000797277696516319 0.00328035742822388 -0.0187786410652147 0.0155103958432185 -0.01677320309935 0.0281758024922056 0.012286909779619 0.0148993239663485 0.0252426984397917 0.010745100074197 -0.0594003812981519 -0.00177450122077926 0.0155194062864481 0.0108689936685418 0.000630263206180842 -0.00761060625392489 0.0244008363466975 0.000875593001261111 -0.00499552989078586 -0.000384640353379758 -0.00477415968337433 0.0110348677369987 -0.0133191316023148 0.0012108224457657 0.00388938147709129 0.00181431735901769 -0.00148923877960137
X32 -0.0435876677873663 -0.0533322573519793 0.246918032217124 -0.0624014732403594 -0.0492554413584468 -0.0947952453296139 0.0312336192701668 0.0340659701846891 -0.0905447735212028 -0.0684198349659891 -0.0729490161659584 -0.0876483255900927 -0.0723334390674734 -0.0849279908674668 -0.0743972401315171 0.215001199270369 -0.0791058110647668 -0.107310341402974 0.191187826524547 -0.0355515811278138 -0.0278920900385032 0.252064223995154 0.163261596012307 0.421497622304792 0.0709592299678309 0.160725361027405 -0.106391480976866 -0.096982939987983 1.54830699585236 0.433226557206808 0.861530603707387 1.0781136035831 0.900762687855702 -0.0226226190145141 -0.0426253934075376 -0.0232535548230408 -0.02907000070732 -0.0153098252065464 -0.0162000160405756 -0.0327423706697384 -0.0375406364696469 -0.0248854689606964 -0.0235674868562943 -0.0343751039385991 -0.0310623325739551 -0.10430576815317 -0.115990469970283 -0.0885811112466414 -0.0946484160616043 -0.11925225041758 -0.0985102101145448 -0.0958674880733338 -0.105367157408469 -0.0879077853984011 -0.104333209048455 -0.112151816373792 -0.115180963559664 -0.109181441851685 -0.0987307611907457 -0.0826313517591969 -0.0841895440886484 -0.0975082078714165 -0.0929954092954955 -0.109191066643304 -0.0889169550395583 -0.0482550773777104 -0.0668872404866105 -0.096170157052564 -0.0963466798266481 -0.0996950833985809 -0.103327725497705 -0.0704322355470904 -0.0845602009576628 -0.0959254416058861 -0.116104533990192 -0.107763116175011 -0.106091064608452 0.343694697671002 -0.110853083852646 -0.100566024649364 -0.102733241027676 -0.125022210606137 -0.129085920500433 -0.108296984936074 -0.108838225877947 -0.159503128998697 -0.153544768633622 -0.162130697112676 -0.0943092957438767 -0.133966713768963 -0.153662518743947 -0.158125555099329 -0.163646294619613 -0.150183463745248
X33 -0.0462154406841428 -0.0135916975098542 0.201382938250411 -0.0389268112466318 -0.042239173045677 -0.0707623454215872 0.0150156405970658 0.0369628276814123 -0.0778691277321974 -0.0756867574266351 -0.0602733703769428 -0.0653286385915422 -0.0376555196207635 -0.0666314667686993 -0.0422987648406305 0.116067761361047 -0.0667959073575508 -0.0738066465347053 0.0937558561089032 0.0049012132946421 0.00178093776252755 0.258503004810337 0.190162683824954 0.433557281429702 0.0466564263286708 0.188088438838104 -0.076968697758141 -0.0568381388975439 0.433226557206808 1.24826333212886 0.362667824142818 0.431183029640009 0.399647707050671 -0.000918918680045511 -0.011566395612332 0.00607298047945578 -0.00619207579444912 0.0022167155621182 0.00305898722081265 0.00268628252380104 -0.021688809443968 -0.0163869827374898 -0.00184453693857742 -0.00807075320677745 0.00113239063315478 -0.055537153765602 -0.0763269084611765 -0.0566173830385556 -0.059604754533125 -0.0810131580691827 -0.0726293502142935 -0.0575128982253958 -0.0687257804700295 -0.0703042462967332 -0.0499629659343766 -0.067483363219033 -0.0582120267065056 -0.0753505040681195 -0.0489034197242849 -0.0611008976739998 -0.0620623529226218 -0.069182650898073 -0.0506561557142756 -0.0884690950547381 -0.0455382239626926 -0.022008475395635 -0.033672289367086 -0.0595095305308511 -0.0588968203915783 -0.0645166747873285 -0.0735584497804211 -0.0365435490137188 -0.0514222481711617 -0.0728935200270142 -0.0795016562182532 -0.0530848797289052 -0.0784969917987073 0.212922449061892 -0.0548081269956187 -0.0689487889398364 -0.0808947936104591 -0.0883230849179367 -0.0839554773476121 -0.0949283541499667 -0.0698483997826896 -0.138280668245536 -0.130705342887248 -0.125027330176155 -0.0810561624572968 -0.128721407115439 -0.131997317575982 -0.120136707333195 -0.126619926016105 -0.127806027996946
X34 -0.0454253886395825 -0.0313774933040104 0.210700555675854 -0.0743837244666806 -0.0451257914023624 -0.0875471628866232 -0.00332839311142678 0.0257218901931056 -0.0837009323265196 -0.0635394512630574 -0.0557488991813848 -0.0670025332033191 -0.061870676221299 -0.0755817038499572 -0.0675533989368269 0.189390243101263 -0.0686237986353393 -0.0935558998206275 0.175105414065452 -0.0449543881983101 -0.0256488992411703 0.212497319967905 0.12600464197539 0.370380968325916 0.0924712536010054 0.150340825211061 -0.0585652770374804 -0.071236008039287 0.861530603707387 0.362667824142818 1.34928678330074 0.876830950651151 0.731934832287724 -0.0106391390913921 -0.0404592009432191 -0.0311356448165522 -0.0236121295068143 -0.00708001401767099 -0.0203861860496091 -0.0240505694828176 -0.0272511198727557 -0.0356357468588432 -0.0286006385284377 -0.0245283277565173 -0.0303398588535868 -0.0753634053845577 -0.0919375013478143 -0.0926710333394114 -0.0792192607362863 -0.100069426357999 -0.0856412493618185 -0.0802650864987405 -0.0920939554074377 -0.0829119041959636 -0.0897702849694921 -0.0928534948147029 -0.0920904740998158 -0.0886896461309419 -0.0933883874897681 -0.0677796839314365 -0.0770377095619252 -0.0822522987953673 -0.0818396614522418 -0.0799599601259019 -0.085307043831304 -0.0400637653553381 -0.0600241497086617 -0.0848796621265353 -0.080320787420488 -0.0645543548226358 -0.0941161855629583 -0.0584295060407115 -0.0703052702107412 -0.084153707098563 -0.102061348659056 -0.0955871404193669 -0.0924521205256163 0.300836114907517 -0.0912660185447706 -0.093375690956136 -0.101818271474784 -0.118255367744458 -0.106207176456365 -0.0907696250362229 -0.0963542567902659 -0.135103667877662 -0.129068309179583 -0.149742975941242 -0.0906223862026171 -0.126314390077665 -0.133863708020278 -0.145641586011636 -0.129256299790502 -0.131462629683726
X35 -0.0439564816111737 -0.0375314212436152 0.236751180517775 -0.060017596659048 -0.0411929377176241 -0.0925268662478141 0.00268341556458669 0.0272292963880193 -0.101731853132949 -0.0782401941668033 -0.0717201145798024 -0.0790660832014644 -0.0763211745427664 -0.0826211126191705 -0.0694531689776142 0.208934508803801 -0.0779731573948721 -0.102058276917033 0.182291447319852 -0.0365363816157078 -0.0177313818231572 0.251464415172315 0.160852326363738 0.418241370993087 0.060734629518707 0.168171878004125 -0.0972317510906629 -0.10372336586839 1.0781136035831 0.431183029640009 0.876830950651151 1.53161146368839 0.895100238637451 -0.0176785478606114 -0.050828787615145 -0.0296474882048952 -0.0224704653936985 -0.0122907123779015 -0.0170693190289499 -0.0288570265947367 -0.0330393057305519 -0.0331466119180452 -0.025572515256566 -0.0326264636046227 -0.0303146705691141 -0.0924510966116037 -0.113972335470778 -0.0930115871367324 -0.0967689419613951 -0.112960708435999 -0.099225516436907 -0.0942150956556236 -0.0983441312632948 -0.0974009016839197 -0.0819297658844817 -0.108401219381551 -0.10224831535595 -0.0958445523996719 -0.0960581408606523 -0.0746458464513858 -0.0885622712289894 -0.0853262934145577 -0.0925749902059446 -0.100358579672388 -0.0921347071847379 -0.0414630462315597 -0.0672368047271613 -0.0955379925472367 -0.104165082369192 -0.102643341378231 -0.106968968474443 -0.0792323668355208 -0.0969407547310671 -0.093021826276765 -0.113547411159612 -0.100470595864296 -0.109693808418689 0.338243993868515 -0.108411458521582 -0.0940242380855011 -0.108953928160262 -0.130338167325852 -0.128184261829572 -0.109320284590467 -0.116906873002781 -0.15937145365794 -0.150294660805947 -0.160285808862438 -0.0991055137157715 -0.152738129182225 -0.155147808396401 -0.150467292706816 -0.175141367563414 -0.139214273033298
X36 -0.0408618039291195 -0.036015209388281 0.243407031101541 -0.0694928968409241 -0.0344215896343274 -0.0918191368890864 0.0357304447876498 0.0241833570125032 -0.0826792709345287 -0.066136711522553 -0.0739190722922108 -0.0668663526409469 -0.0620617385742215 -0.0699593920605991 -0.059986879238965 0.20671630150815 -0.0872944609107241 -0.0886650721948693 0.193971439132548 -0.0348276739278389 -0.0372357148796195 0.240853389578535 0.155919927829461 0.389458738808858 0.0727418642466983 0.167974876949986 -0.0928666009139392 -0.0831115674265129 0.900762687855702 0.399647707050671 0.731934832287724 0.895100238637451 1.23142445200447 -0.00463183563698392 -0.0363576062308119 -0.03365590674304 -0.0173738310533844 -0.00890729094706008 -0.0195185213236377 -0.00855322148489648 -0.0191841110103281 -0.0249700442573254 -0.0246337908988024 -0.0134776334899472 -0.0102226108750544 -0.0940725668264372 -0.101021871163409 -0.0847965203095082 -0.0809310401661511 -0.102936180783033 -0.0945908720946485 -0.0904466825597323 -0.0870106319491585 -0.0827757236335883 -0.092637039394518 -0.0883284092707499 -0.0907993185422918 -0.086917250992096 -0.0865918511220038 -0.066142035875363 -0.0803857035682634 -0.0845993144725769 -0.0875746037818882 -0.100613329476286 -0.0906184953294014 -0.050380108499117 -0.0536318545892019 -0.0971209635955557 -0.0914648626441144 -0.0903666124847126 -0.0837584762934797 -0.0552711409076794 -0.0837977945911829 -0.0988589552238898 -0.107873289321716 -0.0950274690254392 -0.101671237423982 0.325400016617421 -0.0979441904537943 -0.0947794770539616 -0.104011290485969 -0.110438603464322 -0.106783230474337 -0.0995845006862855 -0.103147926198814 -0.144900272273614 -0.147373229373165 -0.146623109974723 -0.09397038020895 -0.116976908720571 -0.131937316215419 -0.137728573815229 -0.152970352878054 -0.143338189070956
X37 -0.0759173428600679 -0.036613994297107 -0.0487651913339144 -0.0651637884370976 -0.0660507027463197 -0.0651412623290349 -0.0821560508790956 -0.0368206201428819 -0.0623922580143459 -0.0613263635374086 -0.040311347761221 -0.0501405126224531 -0.0566354039250137 -0.0495183824743543 -0.0439347746343085 -0.034771768223292 -0.025563095247738 -0.0188103823993102 -0.0304807494203614 -0.0437615283850426 -0.0833982633472972 -0.0321654975205641 -0.055346296195473 -0.0246595935316837 -0.00547124033648442 -0.0613667057491258 -8.56574645567965e-05 -0.0205139705171458 -0.0226226190145141 -0.000918918680045529 -0.0106391390913921 -0.0176785478606114 -0.00463183563698393 1.21615543682918 0.138734555206552 0.121493686444663 0.138949986712742 0.155520601368394 0.119576919431416 0.134565382169964 0.139699901328392 0.167485241273845 0.136945163095285 0.159651070455679 0.122847710321961 0.0190551861208892 -0.0166914947619235 0.0177439618489131 0.00986719620820289 0.00266498511254361 -0.00835478695116463 0.00017830756535441 0.0246541526710042 0.00417259609025105 -0.0171422217059501 -0.0371265656469085 -0.0448911103129229 -0.00374184958576259 -0.0159864275795845 -0.0400416488128779 -0.0122634762654258 -0.0385756087436826 -0.0174311702375396 -0.0230203072132045 -0.0589742282901995 0.039166904963836 0.0221324572649039 -0.00894067054354709 -0.0146995724608726 -0.00923166690315425 -0.0292842035166982 0.0186644605374325 -0.014289597294159 -0.0210156883785372 -0.0282205616506026 -0.0462703224746865 -0.0182840906018675 -0.0288906109740249 -0.0223531248489751 -0.0487750209083316 -0.0414329431598719 -0.0647036414842483 -0.0232228374029531 -0.0422612895881376 -0.0213777443699159 -0.0784720082970315 -0.0811182116458658 -0.0725912606133842 -0.0364546732782739 -0.0774018133813224 -0.0716689188796635 -0.0902034005926748 -0.0785920110181679 -0.0721552780309914
X38 -0.0678927240373543 -0.04125560125459 -0.0528100612105512 -0.0525962679667717 -0.0360430598491563 -0.0503600397846582 -0.0788283303700171 -0.0280645171565732 -0.0459940704767349 -0.058999621357463 -0.0372338718344088 -0.0420388954667315 -0.0492267717663662 -0.0376438470011269 -0.045457949104868 -0.0367376831086527 -0.0349400996853409 0.000821735124706947 -0.0129275868876459 -0.0608961148734424 -0.079608552840147 -0.0449111790273809 -0.0632795818891536 -0.0430646525147307 -0.00335624357230115 -0.04335155321832 0.000277627223619874 -0.0307957053676328 -0.0426253934075376 -0.011566395612332 -0.0404592009432191 -0.050828787615145 -0.0363576062308119 0.138734555206552 0.925751309093932 0.143743747291035 0.153423215925071 0.124045075356828 0.131258959072128 0.132483969785085 0.162161707590526 0.144595029392957 0.129608614482427 0.155509952662767 0.128466131238106 0.00885044960343025 0.0138166372997877 0.00253433368578528 0.0105384742284397 0.00924588519130916 -0.0147481059846137 0.00670145889436488 0.00470912702772098 0.00690357951851519 -0.00905985413347918 -0.0189959156166162 -0.02577873153673 -0.00226208906891221 -0.010637500828988 -0.0360401928899497 -0.0110917090806262 -0.0360371211479385 -0.0127174797342707 -0.0238889958531717 -0.0765708047766561 0.0297129021932088 0.036182195645683 -0.00542045420193985 -0.0158377552663903 0.0126719014446674 -0.0169091788789187 0.0480561167705024 -0.0229158679849174 -0.0220191241012649 -0.0152680495152323 -0.0354160149138418 -0.00510058346746708 -0.0296630516977267 -0.0263402459758635 -0.039306683341664 -0.0346980464150852 -0.0308268323533154 0.0180265621136844 -0.0405890332387737 -0.0162983117848486 -0.0668477174060948 -0.0803699352926264 -0.0704185150994485 -0.0391328227439947 -0.0630248320852528 -0.0724028604368711 -0.0675490984980136 -0.0621938234805855 -0.062301948799279
X39 -0.050696088360381 -0.0448100163238998 -0.0739778449559714 -0.0530707497156709 -0.0505889869556928 -0.0688136322914637 -0.0719879704829317 -0.0319269255579211 -0.0664303700585603 -0.0517742698053287 -0.0559954576732418 -0.0466327880316856 -0.0594992913908303 -0.0431232203957015 -0.039137327965598 -0.0246806861601373 -0.0367813018451756 -0.0224635027784858 -0.0357123356262524 -0.0541135037361203 -0.082412234162598 -0.0302362387564982 -0.0447162258012633 -0.0298719301542965 1.91913293066752e-05 -0.0416123328931588 -0.0172327357037904 -0.0351008541837982 -0.0232535548230408 0.00607298047945579 -0.0311356448165522 -0.0296474882048952 -0.03365590674304 0.121493686444663 0.143743747291035 1.25549093629183 0.113564086841407 0.132791143985924 0.127974038168362 0.115166102690179 0.128597192230465 0.147989713877831 0.120048329438308 0.126084097702 0.100599492520789 0.0184050007291391 -0.00900661060533334 0.00779622774614111 0.0111227195584543 0.000879074308852597 -0.00257561153655452 0.0223773774943697 0.000480976544568998 0.0021364407043063 -0.0214883270822145 -0.0221075902711143 -0.0568985498237252 -0.0166155203429177 -0.0190428108779577 -0.0341662254820311 -0.00948723583824047 -0.0276375450173995 -0.0230477481084671 -0.0260189417617946 -0.0538495387061822 0.0317023671006437 0.0296248455889722 -0.00529819887000278 -0.00624470497419546 -0.0056276943960995 -0.0112815427367436 0.0220951867952024 -0.02250486890419 0.0019148657141052 -0.0152227925163083 -0.0378347045712531 -0.0113499401921342 -0.0331404684340283 -0.0263912368932211 -0.0322353284555462 -0.0310916165144395 -0.0205600466472781 -0.0338443069195515 -0.0257600963018765 -0.00489580066690515 -0.0767737445320252 -0.077321743306292 -0.0832704788797319 -0.021339449986221 -0.0847701033282324 -0.0898554746145102 -0.0696020460736123 -0.0827263709786486 -0.0761933900752175
X40 -0.0699872425214685 -0.0345338106090401 -0.0534416113674791 -0.05971492767982 -0.0434119641444827 -0.0599426461540351 -0.0656386797515963 -0.0301205364741861 -0.0601195784937209 -0.059303928599098 -0.049761664441432 -0.0448648981144528 -0.0455464152747129 -0.0342137350917604 -0.0448960251001417 -0.0301121403793615 -0.0328382090204061 0.00673504327365622 -0.0139441287096202 -0.0563110279689278 -0.085918730056569 -0.0269091325958178 -0.0670680636995005 -0.0414440014311044 -8.01283289530534e-05 -0.045831063367489 0.00155178580869966 -0.0294830476160499 -0.02907000070732 -0.00619207579444912 -0.0236121295068142 -0.0224704653936985 -0.0173738310533844 0.138949986712742 0.153423215925071 0.113564086841407 0.856537179898613 0.133250062241978 0.141811416784959 0.146289607067593 0.160625427020738 0.149545858379283 0.11715782020842 0.161173016229435 0.130183030237999 0.0216551085567956 -0.00206058279316395 -0.00398758894642379 0.0131986028077057 -0.00897978405845789 -0.012530717820164 0.0114212928816534 0.00498230728366599 -0.00316026643216713 -0.0264577913033777 -0.0165860316196347 -0.0341871133276846 0.000282542010836435 -0.0203356046978736 -0.03692198762916 -0.0139369613115983 -0.0287763421713108 -0.0253222706742788 -0.017937188537725 -0.0579527716810068 0.0196105570760148 0.048967605015785 -0.00880469476398093 -0.0218784383172879 0.000779345084992587 -0.00934040657024797 0.0577230936536851 -0.0243174014719434 -0.0223619305094041 -0.0139938909301545 -0.0313314171738911 -0.00987079402369284 -0.019996074814552 -0.0159610345123281 -0.0342403568558335 -0.0378127928115847 -0.0313428850107178 0.0133525994737227 -0.0311338017713493 -0.0088257873924417 -0.0560835142775008 -0.071857933404578 -0.0650634448648252 -0.0289846062794791 -0.0695082555509648 -0.0739391410066655 -0.0708178415605419 -0.0773395594099507 -0.0746757447402749
X41 -0.0661021032292632 -0.0218323621871376 -0.0470925254189314 -0.0689195049993591 -0.0570054464456193 -0.0638728376623637 -0.0796556528842743 -0.0280448580077218 -0.0596031162707148 -0.0453512572657759 -0.0377532010166355 -0.0480251062926753 -0.0438172293067764 -0.0445732874064619 -0.0373919641564366 -0.0225118315194236 -0.0198095176832284 -0.0147122689945181 -0.0339669718170858 -0.049750196604607 -0.0945650694617796 -0.0186350883220242 -0.0730964597823628 -0.0284538092604424 -0.0136736106300717 -0.0613687535771398 -0.00372587652731461 -0.0318732724641701 -0.0153098252065464 0.00221671556211819 -0.00708001401767098 -0.0122907123779015 -0.00890729094706008 0.155520601368395 0.124045075356828 0.132791143985924 0.133250062241978 1.16617942304953 0.136283509866667 0.138124507243691 0.144317753481002 0.135278640664339 0.11638456035351 0.140842179789911 0.112412388371064 0.0251360066007197 -0.0159235592598256 0.00902185280749387 0.0140423079460121 0.00393340977920202 -0.00777934728158778 0.0202343254865195 0.00553726867317861 -0.00751394877205943 -0.0155658037072491 -0.0357426434807358 -0.0505332860339454 -0.0054378607399961 -0.0259790091156668 -0.0291099333534218 -0.0139017386699006 -0.0252376953776559 -0.00390076103899127 -0.019037691307928 -0.0662718681709291 0.034737452987735 0.0341036502200006 0.00568696490039832 -0.0263091189901819 0.00572321145609161 -0.0338099034090475 0.0292304339150876 -0.0257258975741875 -0.0115469412462788 -0.00566209790659642 -0.0582456110858166 -0.0251582396510282 -0.0415588845822164 -0.0186977518590013 -0.0465633666622982 -0.0392020393305753 -0.0485552889633406 -0.0386053022497535 -0.031772314543503 -0.0127559789007726 -0.0760486086352168 -0.0758651232459263 -0.0722660655260905 -0.0413461152524452 -0.0831402370185834 -0.0931342520342715 -0.0621973047881944 -0.0804612684216739 -0.0956995661768834
X42 -0.0787922885971151 -0.0342145542229634 -0.0505621604088136 -0.0750070833115855 -0.062246043094726 -0.0584876643560566 -0.0718450320881462 -0.0325924696597396 -0.0559504054571289 -0.049128885587709 -0.0459389839033848 -0.0531117062757864 -0.0635912613116003 -0.0304295537202239 -0.031102060437265 -0.0344320335571551 -0.0227401643420315 -0.0231675460468063 -0.0476388859308383 -0.0488309266128797 -0.0872741874134734 -0.0294388145311242 -0.0599922035917631 -0.0130973518293075 0.00659149053046689 -0.0627594335757319 -0.00136288779166898 -0.043831973668429 -0.0162000160405756 0.00305898722081266 -0.0203861860496091 -0.0170693190289499 -0.0195185213236377 0.119576919431416 0.131258959072128 0.127974038168362 0.141811416784959 0.136283509866667 1.16978892469224 0.144645405961899 0.125891192303873 0.150692846845216 0.137939383591962 0.1427431785275 0.116815832931489 0.00339851710413929 0.00178134732813021 0.0135792940339492 -0.00272878907138988 -0.00559984393523336 -0.00237492439201783 0.0115673030184497 0.0224914415142846 0.00508981825396499 -0.00719694499679566 -0.0314354468365735 -0.0598355447493521 -0.00879199823033999 -0.021537065388749 -0.0281906633617192 -0.00957529244248653 -0.0309210324415693 -0.0190933922296731 -0.0271464758616505 -0.0610791906971418 0.0446270287751427 0.0350036706284556 0.0124388586176288 -0.00467729741871372 0.0121093630915394 -0.0223418617949436 0.0316704209837618 -0.00829048515178323 -0.00824072293123585 -0.00649453999087421 -0.041580181993482 -0.00629835806793209 -0.0334980192038141 -0.0236881039258191 -0.028723712991576 -0.0455013630586002 -0.054142378110999 -0.0186866935877715 -0.0374364020241649 -0.0130494326539779 -0.0863518456797618 -0.0799122457333864 -0.0973914816750983 -0.0497628931382328 -0.0930777319813158 -0.0821089508349675 -0.0812783517959022 -0.0718806642954297 -0.0981682228376224
X43 -0.0601849042071021 -0.0393034068168603 -0.0427922913899857 -0.0731468363513052 -0.0433884141224205 -0.0653667281924547 -0.0681945738853765 -0.0275175422962802 -0.0486425264363727 -0.0531397615194598 -0.0502963523336882 -0.0534266622230354 -0.0455421148358963 -0.034228684236204 -0.0351899347020294 -0.0232549883026413 -0.0325836639993088 -0.00275070083104812 -0.0197917015795868 -0.0603876391796552 -0.0828729954638577 -0.0312552379720852 -0.0612503891184091 -0.0338361156075257 0.00369709042736134 -0.0489644449988478 0.0162050191027103 -0.0321351896660813 -0.0327423706697384 0.00268628252380105 -0.0240505694828176 -0.0288570265947367 -0.00855322148489648 0.134565382169964 0.132483969785085 0.115166102690179 0.146289607067593 0.138124507243691 0.144645405961899 0.941975431251057 0.151158932499288 0.141696328851044 0.123495233537334 0.151437027542449 0.138002661477353 0.0107256457081541 0.00554730303041399 -0.00327105392727018 -0.000733795028339162 0.00397948590932922 0.0040667233823693 0.0109636033224017 0.00754680229507116 0.00608383396787898 -0.0175409338186444 -0.0322701415316527 -0.0356265316328193 0.00538798201157647 -0.0157691530282037 -0.0284286209759696 -0.0082732833965295 -0.0232089121725164 -0.00978355655065847 -0.0332748059511998 -0.0691902278616978 0.0303368753865152 0.0414453184028541 -0.00329501351493293 -0.0296124703460019 0.00361333426193196 -0.0146682406923961 0.0378233250093699 -0.0200396935510638 -0.0121938501132357 -0.00761797843473948 -0.0468037816701507 -0.0162381056414848 -0.0182400622997566 -0.0246575457036685 -0.0402804255583302 -0.051995435229935 -0.0442550549343877 0.0121634257508791 -0.038213347969485 -0.0172335548350055 -0.0743855675118842 -0.0765120321128936 -0.0715077548156245 -0.0336194554045377 -0.0651727988803274 -0.0736268472358118 -0.0787636190050376 -0.0786827297988197 -0.0826792709345315
